"","Country","Error","Target","TargNum","BiG100","GenFem","Age","Education","SES","PoliticsC","RelID"
"10312","UAE",0,"Atheist",1,100,0,20,2,7,NA,"6"
"1046","UAE",1,"Atheist",1,100,1,19,2,5,NA,"6"
"1066","UAE",1,"Religious",0,90,1,20,2,4,NA,"6"
"1076","UAE",0,"Religious",0,100,0,18,2,8,NA,"3"
"1084","UAE",1,"Atheist",1,100,0,21,2,6,NA,"6"
"1096","UAE",0,"Atheist",1,10,0,18,2,5,NA,"5"
"1109","UAE",1,"Religious",0,100,1,18,2,3,NA,"6"
"11110","UAE",1,"Atheist",1,100,0,NA,2,8,NA,""
"1135","UAE",0,"Atheist",1,40,1,19,2,6,NA,"6"
"1146","UAE",0,"Atheist",1,100,0,20,2,7,NA,""
"1156","UAE",1,"Atheist",1,90,1,20,2,6,NA,"6"
"1176","UAE",0,"Religious",0,100,1,21,2,5,NA,"6"
"1184","UAE",0,"Atheist",1,100,1,21,2,5,NA,"4"
"1194","UAE",1,"Atheist",1,100,0,18,2,6,NA,"6"
"1204","UAE",0,"Religious",0,100,0,18,2,8,NA,"6"
"1224","UAE",1,"Atheist",1,100,0,19,2,7,NA,"6"
"1256","UAE",1,"Atheist",1,100,1,21,2,5,NA,"6"
"1265","UAE",1,"Atheist",1,100,1,21,2,8,NA,"6"
"1276","UAE",0,"Religious",0,100,0,21,2,7,NA,"6"
"1296","UAE",0,"Atheist",1,100,0,22,2,5,NA,"Non-Religious"
"1306","UAE",1,"Atheist",1,80,0,18,2,6,NA,"4"
"1325","UAE",0,"Religious",0,65,0,18,2,7,NA,"11"
"1345","UAE",1,"Atheist",1,100,1,18,2,6,NA,"6"
"1356","UAE",0,"Religious",0,100,1,19,2,7,NA,"6"
"1365","UAE",1,"Atheist",1,100,0,21,2,7,NA,"6"
"1375","UAE",1,"Atheist",1,100,0,21,2,7,NA,"6"
"1385","UAE",0,"Religious",0,30,0,19,2,8,NA,"5"
"1396","UAE",0,"Religious",0,70,1,18,2,6,NA,"4"
"14110","UAE",1,"Atheist",1,100,1,18,2,7,NA,"6"
"1423","UAE",0,"Atheist",1,95,1,20,2,6,NA,"6"
"1444","UAE",1,"Religious",0,100,0,21,2,6,NA,"6"
"1454","UAE",0,"Religious",0,100,1,21,2,7,NA,""
"1476","UAE",1,"Atheist",1,100,0,24,2,6,NA,"6"
"1495","UAE",0,"Atheist",1,50,1,19,2,5,NA,"6"
"1505","UAE",0,"Religious",0,100,0,18,2,7,NA,"6"
"1519","UAE",1,"Atheist",1,100,0,21,2,6,NA,"6"
"1526","UAE",0,"Atheist",1,100,1,20,2,7,NA,"6"
"15314","UAE",1,"Religious",0,100,0,21,2,7,NA,"6"
"15415","UAE",0,"Religious",0,100,1,20,2,8,NA,"6"
"15515","UAE",1,"Atheist",1,100,0,18,2,7,NA,"6"
"15614","UAE",0,"Religious",0,100,1,21,2,10,NA,"6"
"15715","UAE",1,"Atheist",1,100,0,21,2,7,NA,"6"
"15815","UAE",0,"Religious",0,100,1,21,2,9,NA,"6"
"15915","UAE",0,"Religious",0,100,1,20,2,7,NA,"6"
"16014","UAE",1,"Atheist",1,100,1,22,2,6,NA,"6"
"16115","UAE",0,"Religious",0,100,1,18,2,8,NA,"6"
"16215","UAE",0,"Atheist",1,100,0,18,2,7,NA,"6"
"16315","UAE",1,"Atheist",1,100,0,18,2,9,NA,"6"
"16413","UAE",0,"Religious",0,95,0,18,2,6,NA,"6"
"16514","UAE",1,"Atheist",1,100,1,21,2,7,NA,"6"
"16615","UAE",0,"Religious",0,100,1,21,2,8,NA,"6"
"16815","UAE",0,"Religious",0,1,1,22,2,8,NA,"6"
"1706","UAE",0,"Religious",0,100,1,21,2,7,NA,"6"
"1726","UAE",0,"Religious",0,100,1,25,2,6,NA,"6"
"1735","UAE",1,"Religious",0,100,1,18,2,9,NA,"6"
"1745","UAE",0,"Religious",0,100,0,20,2,7,NA,"Other philosophy not listed here"
"1756","UAE",1,"Religious",0,65,0,21,2,6,NA,"1"
"1764","UAE",0,"Religious",0,100,1,20,2,7,NA,"6"
"1775","UAE",1,"Atheist",1,100,1,19,2,6,NA,"4"
"1785","UAE",1,"Atheist",1,100,1,19,2,6,NA,"6"
"1796","UAE",1,"Atheist",1,100,1,19,2,5,NA,"3"
"18110","UAE",0,"Religious",0,100,0,20,2,7,NA,"6"
"1825","UAE",0,"Religious",0,100,0,19,2,8,NA,"6"
"1836","UAE",0,"Religious",0,100,1,20,2,5,NA,"6"
"1845","UAE",0,"Religious",0,100,1,21,2,6,NA,"3"
"1855","UAE",1,"Atheist",1,100,1,19,2,7,NA,"6"
"1864","UAE",1,"Atheist",1,100,1,19,2,9,NA,"6"
"1875","UAE",1,"Religious",0,100,0,20,2,8,NA,"6"
"1925","UAE",0,"Religious",0,100,1,17,2,5,NA,"6"
"1934","UAE",1,"Atheist",1,100,0,21,2,8,NA,"6"
"1955","UAE",1,"Atheist",1,10,1,19,2,7,NA,""
"1964","UAE",0,"Religious",0,100,1,21,2,4,NA,""
"1120","India",0,"Religious",0,100,1,31,4,0,3,"3"
"2107","India",1,"Religious",0,100,1,26,4,5,5,"4"
"3105","India",1,"Atheist",1,100,0,40,6,4,5,"4"
"4105","India",0,"Religious",0,0,1,40,4,2,4,"4"
"5105","India",0,"Religious",0,80,1,23,4,3,2,"4"
"6104","India",1,"Religious",0,100,1,50,4,NA,NA,"1"
"7105","India",1,"Religious",0,80,1,28,3,2,4,"4"
"8106","India",1,"Atheist",1,100,1,21,4,5,1,"4"
"1047","India",0,"Atheist",1,0,1,30,4,5,4,"10"
"1124","India",1,"Atheist",1,70,0,33,4,3,2,"4"
"1218","India",0,"Religious",0,90,1,25,4,4,2,"4"
"1318","India",1,"Atheist",1,100,0,56,6,3,1,"4"
"1520","India",0,"Religious",0,100,1,35,4,4,4,"4"
"16100","India",1,"Atheist",1,55,1,40,4,6,6,"4"
"1820","India",1,"Religious",0,100,1,36,5,6,2,"4"
"2316","India",0,"Religious",0,100,1,29,4,3,3,"1"
"2416","India",1,"Religious",0,100,0,33,4,4,1,"4"
"2715","India",0,"Atheist",1,NA,0,25,3,4,4,"6"
"29104","India",1,"Atheist",1,100,0,36,4,4,4,"4"
"3214","India",0,"Religious",0,100,1,32,6,3,3,"4"
"3414","India",1,"Atheist",1,100,0,26,6,1,3,"1"
"3516","India",1,"Religious",0,50,1,41,4,4,4,"4"
"3815","India",1,"Atheist",1,95,0,24,4,4,2,"1"
"3915","India",1,"Atheist",1,100,1,62,4,6,5,"4"
"4016","India",1,"Atheist",1,90,1,45,6,4,6,"4"
"4215","India",1,"Religious",0,100,1,32,4,2,4,"4"
"4616","India",1,"Atheist",1,100,1,21,4,2,2,"4"
"4715","India",0,"Religious",0,100,1,26,4,2,7,"6"
"4814","India",0,"Religious",0,100,1,32,6,4,2,"1"
"4915","India",1,"Religious",0,100,1,23,4,5,6,"4"
"5114","India",1,"Atheist",1,100,0,40,6,4,3,"3"
"5215","India",0,"Religious",0,50,1,36,4,4,4,"1"
"5316","India",0,"Religious",0,90,0,38,6,4,6,"4"
"5415","India",1,"Atheist",1,10,1,44,4,4,4,"4"
"5516","India",0,"Religious",0,0,1,30,4,5,3,"3"
"5615","India",1,"Religious",0,100,1,23,4,5,1,"4"
"5713","India",1,"Religious",0,100,0,29,4,2,1,"3"
"5815","India",1,"Atheist",1,100,1,39,6,3,3,"3"
"5914","India",1,"Atheist",1,80,1,23,4,7,4,"4"
"6015","India",0,"Religious",0,100,1,30,3,3,1,"4"
"6115","India",0,"Religious",0,100,1,35,3,5,4,"4"
"6216","India",0,"Religious",0,100,0,32,5,5,2,"4"
"6415","India",0,"Religious",0,100,1,43,5,5,4,"4"
"6515","India",1,"Atheist",1,50,0,34,5,5,4,"4"
"6616","India",1,"Religious",0,75,1,29,4,3,6,"4"
"6715","India",1,"Atheist",1,100,0,30,6,2,7,"4"
"6914","India",1,"Atheist",1,90,1,25,4,1,4,"4"
"7016","India",1,"Religious",0,NA,NA,NA,NA,NA,NA,NA
"7115","India",0,"Religious",0,100,1,29,6,4,4,"4"
"7216","India",1,"Atheist",1,100,0,27,4,4,4,"4"
"7314","India",0,"Atheist",1,100,1,23,4,2,4,"3"
"7414","India",0,"Religious",0,100,0,58,6,3,4,"4"
"7715","India",1,"Atheist",1,100,1,56,4,6,4,"3"
"7815","India",0,"Religious",0,100,1,28,4,4,5,"1"
"7914","India",1,"Religious",0,70,1,25,4,5,2,"4"
"8014","India",0,"Religious",0,100,1,26,3,5,2,"4"
"8115","India",1,"Religious",0,100,1,28,6,7,6,"4"
"8215","India",0,"Atheist",1,100,1,36,6,0,6,"4"
"8313","India",0,"Religious",0,50,1,28,5,3,3,"1"
"8415","India",0,"Religious",0,100,0,40,4,3,2,"4"
"8516","India",1,"Atheist",1,100,0,43,4,5,4,"6"
"8615","India",0,"Religious",0,0,1,26,4,3,2,"10"
"8715","India",1,"Religious",0,100,0,28,4,3,4,"4"
"8815","India",1,"Atheist",1,90,0,32,4,3,4,"4"
"8914","India",1,"Atheist",1,100,0,33,6,4,2,"4"
"9015","India",1,"Atheist",1,100,1,52,4,3,2,"3"
"9116","India",1,"Atheist",1,100,0,32,4,4,4,"4"
"9215","India",1,"Atheist",1,100,1,45,4,4,4,"4"
"9315","India",0,"Religious",0,100,1,23,6,0,2,"4"
"9414","India",1,"Atheist",1,50,1,28,3,5,4,"11"
"9515","India",0,"Religious",0,0,0,24,3,2,3,"4"
"9613","India",0,"Religious",0,0,1,25,4,4,4,"1"
"9716","India",0,"Religious",0,100,1,35,4,4,4,"3"
"9814","India",1,"Atheist",1,80,1,33,6,4,4,"4"
"9915","India",0,"Religious",0,1,0,24,4,6,5,"1"
"10016","India",1,"Religious",0,0,1,32,4,5,1,"10"
"10115","India",1,"Religious",0,7,0,29,4,4,3,"4"
"10216","India",0,"Atheist",1,100,1,36,3,2,2,"4"
"1048","India",0,"Religious",0,100,1,33,5,2,5,"4"
"1055","India",0,"Atheist",1,100,0,62,4,5,3,"4"
"1067","India",0,"Atheist",1,100,1,37,4,5,3,"4"
"1077","India",0,"Religious",0,100,1,37,4,5,3,"4"
"1085","India",1,"Atheist",1,100,0,27,4,0,NA,"2"
"1097","India",1,"Atheist",1,100,1,33,6,4,2,"1"
"11010","India",0,"Atheist",1,80,1,27,4,2,4,"4"
"11111","India",0,"Religious",0,100,1,23,3,5,3,"4"
"1125","India",1,"Atheist",1,100,1,23,6,4,7,"4"
"1147","India",1,"Religious",0,50,0,30,4,5,5,"4"
"1157","India",0,"Religious",0,100,0,40,4,4,3,"6"
"1165","India",1,"Atheist",1,90,1,26,5,3,6,"6"
"1185","India",0,"Religious",0,100,0,41,4,5,4,"6"
"1235","India",0,"Religious",0,100,1,24,5,3,2,"6"
"1245","India",1,"Religious",0,90,1,26,5,3,6,"4"
"1257","India",1,"Religious",0,100,0,30,5,5,5,"2"
"1266","India",0,"Religious",0,80,1,37,3,6,4,"4"
"1286","India",0,"Religious",0,100,1,24,3,5,6,"1"
"1297","India",1,"Atheist",1,100,1,23,4,3,4,"4"
"1307","India",1,"Atheist",1,100,0,31,4,3,2,"4"
"1319","India",1,"Religious",0,50,0,29,4,5,4,"4"
"1326","India",1,"Atheist",1,88,1,31,4,4,5,"4"
"1334","India",1,"Atheist",1,100,1,26,4,4,4,"4"
"1346","India",1,"Atheist",1,100,0,24,4,5,4,"4"
"1357","India",0,"Atheist",1,100,1,23,6,NA,3,"6"
"1366","India",0,"Atheist",1,100,1,24,6,5,4,"4"
"1376","India",1,"Atheist",1,99,0,42,4,4,2,NA
"1397","India",1,"Atheist",1,100,1,47,4,3,2,"1"
"1405","India",0,"Religious",0,50,1,32,6,3,4,"4"
"14111","India",1,"Religious",0,95,1,26,4,4,5,"4"
"1424","India",0,"Religious",0,100,0,24,4,4,2,"4"
"1435","India",0,"Religious",0,100,1,28,4,4,3,"1"
"1445","India",1,"Atheist",1,99,0,29,4,4,4,"4"
"1466","India",1,"Atheist",1,100,0,29,6,0,2,"4"
"1477","India",1,"Atheist",1,100,0,23,4,4,4,"4"
"1506","India",1,"Atheist",1,100,1,29,5,7,3,"6"
"15110","India",0,"Religious",0,100,1,23,4,4,4,"4"
"1527","India",1,"Religious",0,100,1,32,4,5,4,"4"
"15315","India",0,"Religious",0,100,1,29,5,5,4,"6"
"15416","India",0,"Religious",0,55,1,38,6,4,1,"4"
"15615","India",1,"Atheist",1,95,1,37,1,6,5,"4"
"15716","India",0,"Religious",0,100,0,28,4,4,2,"4"
"16015","India",0,"Religious",0,65,0,29,6,6,6,"4"
"16116","India",1,"Atheist",1,100,1,28,4,6,6,"6"
"16316","India",NA,"Religious",0,100,1,25,4,4,3,"6"
"16414","India",1,"Religious",0,100,0,26,4,2,4,"4"
"16515","India",1,"Atheist",1,100,1,20,3,5,4,"8"
"16616","India",1,"Atheist",1,100,1,28,6,1,3,"1"
"16714","India",0,"Atheist",1,100,1,27,6,2,7,"4"
"16816","India",0,"Religious",0,100,NA,55,4,3,4,"3"
"1707","India",1,"Atheist",1,75,1,26,6,3,5,"4"
"1736","India",0,"Religious",0,70,0,28,4,5,4,"4"
"1746","India",1,"Atheist",1,100,1,29,4,5,4,"6"
"1757","India",0,"Religious",0,98,0,32,2,5,3,"4"
"1765","India",0,"Religious",0,100,1,25,4,3,4,"4"
"1786","India",1,"Atheist",1,60,1,28,6,5,4,"4"
"1797","India",1,"Atheist",1,100,0,34,4,2,2,"4"
"1805","India",1,"Atheist",1,100,1,43,4,5,2,"1"
"18111","India",1,"Atheist",1,100,1,26,6,6,2,"1"
"1826","India",0,"Religious",0,100,1,36,5,4,3,"4"
"1837","India",1,"Atheist",1,100,0,29,3,4,4,"3"
"1865","India",1,"Atheist",1,100,1,24,4,0,1,"6"
"1885","India",1,"Atheist",1,100,1,25,3,6,3,"1"
"1896","India",0,"Religious",0,100,0,48,3,3,4,"4"
"1906","India",1,"Religious",0,25,1,31,6,3,2,"4"
"19110","India",1,"Atheist",1,60,1,27,4,5,4,"4"
"1926","India",1,"Atheist",1,60,0,34,6,5,4,"4"
"1935","India",0,"Religious",0,75,1,29,6,2,4,"4"
"1956","India",1,"Atheist",1,100,1,37,4,5,3,"6"
"1965","India",1,"Religious",0,100,0,23,4,4,4,"4"
"1983","India",1,"Religious",0,100,0,37,4,4,4,"1"
"1994","India",0,"Atheist",1,100,0,26,4,3,2,"4"
"2003","India",0,"Religious",0,100,0,25,6,3,4,"4"
"2017","India",0,"Religious",0,100,0,35,4,4,4,"4"
"2023","India",0,"Atheist",1,100,0,26,4,4,3,"4"
"2033","India",1,"Atheist",1,100,1,36,6,3,2,"1"
"2043","India",0,"Religious",0,100,0,41,3,4,4,"1"
"2053","India",1,"Atheist",1,60,1,39,4,2,3,"4"
"2063","India",1,"Atheist",1,30,1,25,6,2,4,"4"
"2073","India",0,"Atheist",1,99,1,24,4,3,5,"4"
"2093","India",1,"Atheist",1,95,1,35,4,4,3,"4"
"2108","India",1,"Religious",0,0,1,61,3,7,2,"10"
"2123","India",0,"Religious",0,100,0,24,4,4,1,"4"
"2133","India",0,"Religious",0,20,1,25,6,7,4,"4"
"2153","India",0,"Atheist",1,100,0,37,4,4,1,"4"
"2163","India",1,"Atheist",1,100,0,29,4,2,1,"4"
"2173","India",0,"Religious",0,100,1,23,6,3,6,"1"
"2182","India",0,"Atheist",1,100,1,48,4,3,3,"4"
"2202","India",0,"Religious",0,75,1,28,4,4,3,"1"
"2221","India",0,"Religious",0,100,0,22,4,5,3,"4"
"2232","India",1,"Atheist",1,90,1,29,4,1,2,"4"
"2241","India",1,"Atheist",1,100,1,30,6,4,4,"4"
"2252","India",0,"Religious",0,100,0,38,6,3,4,"3"
"2262","India",1,"Religious",0,90,1,37,5,2,1,"6"
"2292","India",1,"Religious",0,100,0,26,4,2,4,"3"
"2302","India",1,"Atheist",1,80,0,54,4,3,2,"4"
"2317","India",1,"Atheist",1,90,0,58,6,4,4,"4"
"2322","India",1,"Atheist",1,100,1,28,4,4,1,"4"
"2332","India",1,"Religious",0,100,1,21,3,0,2,"4"
"2342","India",1,"Religious",0,70,1,26,4,2,2,"4"
"2361","India",0,"Religious",0,0,1,21,2,6,2,"11"
"2381","India",1,"Atheist",1,75,1,36,4,4,2,"4"
"2391","India",1,"Atheist",1,70,1,24,4,NA,3,"4"
"2401","India",0,"Atheist",1,100,1,44,4,NA,2,"4"
"2421","India",0,"Religious",0,100,1,29,4,1,7,"1"
"2431","India",0,"Religious",0,100,0,30,6,3,2,"4"
"2441","India",1,"Atheist",1,75,1,24,4,4,4,"4"
"2451","India",0,"Religious",0,20,1,43,6,6,2,"4"
"2461","India",1,"Religious",0,100,1,24,3,4,4,"3"
"2471","India",1,"Atheist",1,100,0,47,4,5,5,"4"
"2491","India",1,"Atheist",1,100,1,24,2,8,4,"4"
"2521","India",1,"Atheist",1,100,0,20,3,3,2,"4"
"2531","India",1,"Atheist",1,100,0,25,6,5,4,"6"
"2541","India",1,"Religious",0,80,0,25,5,4,6,"1"
"2551","India",1,"Atheist",1,100,1,30,6,3,6,"4"
"2571","India",1,"Religious",0,50,1,25,3,5,4,"4"
"2591","India",NA,"Religious",0,100,1,45,4,2,4,"4"
"2613","India",1,"Atheist",1,100,1,34,5,5,4,"1"
"2621","India",1,"Atheist",1,100,1,28,4,7,4,"6"
"2631","India",0,"Religious",0,50,1,27,4,7,4,"4"
"2641","India",1,"Religious",0,50,1,25,4,4,4,"4"
"2651","India",0,"Religious",0,75,1,24,4,3,2,"4"
"2671","India",1,"Atheist",1,100,1,28,6,4,7,"4"
"2681","India",1,"Atheist",1,100,1,24,6,5,4,"1"
"2691","India",1,"Religious",0,50,1,22,4,3,4,"4"
"2701","India",0,"Religious",0,100,0,27,4,4,3,"6"
"2731","India",1,"Religious",0,100,1,41,4,0,3,"4"
"2741","India",1,"Atheist",1,100,1,69,6,3,4,"1"
"2751","India",1,"Religious",0,100,0,25,6,6,2,"4"
"2771","India",1,"Religious",0,95,0,43,NA,4,4,"4"
"2781","India",0,"Religious",0,70,1,28,6,4,2,"4"
"2791","India",0,"Atheist",1,60,1,33,4,5,4,"4"
"2801","India",1,"Atheist",1,100,1,22,4,5,2,"1"
"2816","India",1,"Atheist",1,80,0,33,4,0,4,"4"
"2821","India",0,"Religious",0,28,1,25,4,NA,4,"4"
"2831","India",0,"Religious",0,99,0,23,4,3,2,"4"
"2841","India",1,"Atheist",1,100,1,66,5,5,4,"1"
"2851","India",1,"Religious",0,100,0,30,6,2,2,"4"
"28710","India",1,"Atheist",1,100,0,34,4,4,4,"3"
"28810","India",1,"Religious",0,100,1,35,6,5,2,"4"
"28910","India",0,"Religious",0,NA,0,20,4,3,NA,"4"
"29010","India",0,"Religious",0,100,0,52,6,0,4,"4"
"29110","India",1,"Religious",0,100,0,27,5,4,4,"4"
"29210","India",1,"Religious",0,100,1,38,3,4,2,"4"
"29310","India",1,"Atheist",1,100,1,38,4,3,1,"6"
"29810","India",1,"Atheist",1,100,1,36,6,NA,4,"4"
"29910","India",1,"Religious",0,NA,1,59,4,5,4,"4"
"30110","India",0,"Religious",0,100,1,23,4,5,1,"6"
"30310","India",1,"Religious",0,80,1,27,4,5,4,"4"
"30410","India",0,"Religious",0,90,0,29,6,5,2,"4"
"30510","India",0,"Religious",0,100,0,27,4,4,2,"1"
"3067","India",0,"Atheist",1,80,1,21,1,3,4,"4"
"3081","India",0,"Religious",0,67,0,43,4,5,4,"4"
"3091","India",1,"Religious",0,100,1,28,3,4,3,"4"
"3106","India",0,"Religious",0,95,0,30,4,5,3,"6"
"3121","India",1,"Atheist",1,90,0,46,4,4,4,"4"
"3141","India",1,"Atheist",1,100,1,49,6,5,4,"4"
"3151","India",1,"Atheist",1,100,1,39,4,4,3,"3"
"3161","India",1,"Atheist",1,50,1,34,6,5,4,"4"
"3181","India",0,"Atheist",1,100,0,22,4,5,4,"4"
"3201","India",1,"Atheist",1,70,1,24,4,6,4,"4"
"3215","India",0,"Atheist",1,100,1,29,5,5,4,"4"
"3221","India",1,"Atheist",1,98,1,27,6,5,4,"2"
"3231","India",0,"Atheist",1,100,1,32,5,3,1,"6"
"3241","India",0,"Religious",0,100,1,30,4,4,3,"6"
"3261","India",1,"Atheist",1,0,1,46,4,3,2,"4"
"3271","India",1,"Atheist",1,30,1,25,4,4,5,"4"
"3281","India",0,"Religious",0,100,1,29,4,3,6,"1"
"329","India",1,"Atheist",1,0,1,31,6,4,6,"4"
"3321","India",1,"Religious",0,90,1,41,3,6,2,"4"
"3331","India",1,"Atheist",1,100,0,32,4,5,4,"4"
"3361","India",1,"Religious",0,100,1,29,4,NA,NA,"4"
"3371","India",0,"Religious",0,50,1,37,4,5,3,"4"
"3381","India",1,"Atheist",1,100,1,42,5,5,4,"3"
"3401","India",1,"Atheist",1,75,0,28,5,5,4,"4"
"3415","India",0,"Religious",0,100,0,48,6,3,4,"4"
"3421","India",1,"Atheist",1,100,0,38,4,2,4,"4"
"3431","India",1,"Atheist",1,100,1,26,4,0,1,"4"
"3441","India",1,"Atheist",1,100,1,39,4,4,4,"3"
"3461","India",0,"Religious",0,100,1,29,6,3,4,"4"
"3501","India",1,"Atheist",1,100,0,42,4,5,1,"3"
"3517","India",0,"Atheist",1,50,0,27,6,3,2,"4"
"3521","India",1,"Atheist",1,90,1,22,4,4,6,"1"
"3541","India",1,"Religious",0,90,0,43,4,2,2,"4"
"3561","India",0,"Religious",0,100,1,29,5,4,2,"1"
"3571","India",1,"Religious",0,100,0,52,4,5,4,"1"
"3581","India",1,"Atheist",1,50,1,25,6,7,1,"4"
"3591","India",1,"Atheist",1,80,1,32,3,8,3,"4"
"3601","India",NA,"Religious",0,100,0,49,5,4,4,"4"
"3621","India",0,"Religious",0,100,1,32,4,6,4,"6"
"3631","India",1,"Atheist",1,100,1,55,4,3,4,"4"
"3641","India",1,"Religious",0,100,0,27,5,4,1,"4"
"3681","India",0,"Religious",0,100,0,34,6,3,6,"4"
"3691","India",1,"Atheist",1,100,0,26,4,4,3,"4"
"3701","India",1,"Religious",0,50,0,33,6,3,4,"4"
"3715","India",1,"Atheist",1,100,0,52,4,2,3,"4"
"3721","India",0,"Religious",0,100,1,30,4,4,2,"6"
"3731","India",1,"Atheist",1,70,0,29,6,4,2,"4"
"3741","India",0,"Religious",0,50,0,34,3,4,4,"4"
"3761","India",1,"Atheist",1,100,1,29,4,3,4,"4"
"3771","India",0,"Atheist",1,10,1,39,6,2,2,"11"
"3781","India",1,"Atheist",1,100,0,34,4,4,2,"6"
"3801","India",1,"Atheist",1,100,0,28,4,5,4,"6"
"3831","India",1,"Atheist",1,100,0,30,4,4,2,"4"
"3851","India",0,"Religious",0,50,0,33,6,4,4,"4"
"3861","India",1,"Atheist",1,75,1,32,6,3,1,"4"
"3871","India",1,"Religious",0,0,1,24,6,4,1,"4"
"3881","India",1,"Atheist",1,100,1,46,3,8,2,"1"
"3891","India",1,"Religious",0,50,1,24,4,6,2,"4"
"3916","India",1,"Religious",0,60,0,19,4,7,1,"4"
"3921","India",1,"Atheist",1,75,1,53,4,8,1,"4"
"3931","India",1,"Religious",0,50,0,38,4,7,1,"4"
"3941","India",1,"Atheist",1,65,1,19,4,8,1,"4"
"3951","India",0,"Religious",0,100,0,32,4,4,4,"4"
"3961","India",1,"Atheist",1,100,1,28,4,5,4,"1"
"3971","India",0,"Religious",0,100,1,22,4,0,1,"6"
"3981","India",0,"Religious",0,80,1,26,4,5,3,"4"
"3991","India",0,"Religious",0,100,0,40,6,5,2,"4"
"4017","India",1,"Atheist",1,99,1,32,4,4,4,"4"
"4021","India",1,"Atheist",1,99,0,35,6,4,4,"4"
"4031","India",0,"Religious",0,85,1,22,4,4,5,"4"
"4041","India",0,"Religious",0,100,1,38,6,4,2,"4"
"4061","India",1,"Atheist",1,75,1,29,5,3,5,"4"
"4071","India",0,"Atheist",1,80,1,27,6,4,3,"4"
"4081","India",0,"Religious",0,100,1,36,4,5,5,"1"
"4112","India",0,"Atheist",1,80,1,28,5,5,4,"6"
"4121","India",0,"Atheist",1,100,1,29,4,3,1,"4"
"4131","India",1,"Atheist",1,95,1,45,5,3,2,NA
"4141","India",1,"Atheist",1,100,1,32,4,4,2,"4"
"4151","India",0,"Religious",0,100,1,24,4,7,4,"4"
"4161","India",0,"Religious",0,0,1,22,4,3,4,"4"
"4181","India",0,"Religious",0,100,0,38,4,4,5,"1"
"4191","India",0,"Religious",0,100,0,28,6,4,5,"4"
"4216","India",1,"Atheist",1,100,0,25,6,4,4,"2"
"4271","India",0,"Atheist",1,100,0,26,4,4,4,"4"
"4315","India",1,"Atheist",1,100,1,29,6,2,1,"4"
"4341","India",1,"Religious",0,100,1,25,4,4,2,"5"
"4351","India",1,"Atheist",1,100,1,28,6,2,4,"4"
"4371","India",0,"Religious",0,100,0,33,6,4,NA,"4"
"4391","India",1,"Atheist",1,90,1,30,4,5,5,"4"
"4421","India",1,"Religious",0,100,1,25,6,5,6,"1"
"4451","India",1,"Atheist",1,100,0,33,6,5,2,"1"
"4461","India",1,"Religious",0,100,0,30,6,4,4,"6"
"4471","India",1,"Atheist",1,60,0,27,4,3,5,"4"
"4481","India",1,"Atheist",1,100,1,23,4,7,4,"4"
"4491","India",1,"Religious",0,100,1,27,6,3,4,"4"
"4515","India",1,"Religious",0,100,1,32,4,5,5,"4"
"4531","India",1,"Atheist",1,100,1,26,6,3,5,"6"
"455","India",0,"Religious",0,100,0,32,4,2,4,"4"
"4561","India",0,"Religious",0,100,0,31,4,2,4,"4"
"4571","India",0,"Atheist",1,100,0,27,6,NA,1,"6"
"4591","India",1,"Atheist",1,100,1,27,4,4,2,"4"
"4601","India",1,"Atheist",1,100,0,38,4,5,4,"4"
"4621","India",0,"Religious",0,100,1,18,3,4,1,"4"
"4631","India",0,"Religious",0,100,0,28,4,0,4,"4"
"4641","India",NA,"Religious",0,70,1,28,4,5,4,"4"
"4661","India",0,"Religious",0,100,1,24,3,5,4,"6"
"4671","India",0,"Atheist",1,90,1,25,5,3,4,"4"
"4701","India",1,"Religious",0,100,1,21,4,4,2,"4"
"4716","India",1,"Atheist",1,100,1,45,4,3,4,"4"
"4721","India",1,"Religious",0,100,1,31,4,5,4,"4"
"4731","India",1,"Religious",0,50,1,27,4,4,4,"6"
"4741","India",0,"Religious",0,90,0,23,4,5,5,"4"
"4751","India",1,"Atheist",1,100,1,35,3,NA,1,"4"
"4781","India",0,"Religious",0,100,1,46,3,5,4,"4"
"4801","India",1,"Atheist",1,100,1,36,4,5,4,"4"
"4815","India",0,"Religious",0,100,1,26,5,6,3,"1"
"4821","India",0,"Religious",0,1,1,59,4,3,2,"11"
"4831","India",0,"Religious",0,100,0,45,5,3,2,"4"
"4841","India",1,"Religious",0,90,0,32,6,3,1,"4"
"4851","India",1,"Atheist",1,100,0,31,4,4,4,"4"
"4861","India",0,"Atheist",1,100,1,29,5,4,4,"6"
"4871","India",1,"Atheist",1,100,0,26,4,6,5,"4"
"4881","India",0,"Religious",0,100,1,30,4,4,2,"4"
"4891","India",1,"Atheist",1,60,0,29,3,3,2,"4"
"4901","India",1,"Atheist",1,80,1,26,4,5,2,"4"
"4921","India",0,"Atheist",1,100,1,28,3,NA,3,"6"
"4931","India",1,"Religious",0,100,0,27,6,3,2,"6"
"4941","India",1,"Religious",0,75,1,29,4,3,6,"4"
"4961","India",1,"Religious",0,95,1,45,5,3,2,"4"
"4981","India",0,"Atheist",1,100,1,36,5,0,6,"4"
"5021","India",1,"Religious",0,90,1,56,3,4,6,"4"
"5031","India",0,"Atheist",1,100,1,25,6,4,1,"6"
"5041","India",1,"Atheist",1,0,1,42,4,7,3,"8"
"5051","India",1,"Religious",0,80,1,28,4,5,4,"4"
